order_id|product_name|category|quantity|unit_price|discount_percent|region|sale_date|customer_email
ORD93890|Laptop|gadget|9|571.18744|0.8664872|East|2024-06-17|user3709@example.com
ORD38763|Laptop|elec|-5|315.86618|1.1342661|North||user8189@sample.net
ORD20442|Television|home appliance|0|459.5061|0.83864945|nort|2023-05-17|
ORD91089|T.V.|electronics|10|294.8143|0.0752075|West|2022-12-18|user7219@test.org
ORD47381|Laptop|elec|0|758.741|1.1206716|West|04-08-2023|user5364@sample.net
ORD54684|TV|gadget|7|264.16153|0.36366013|Eest|2025-06-09|
ORD35948|Fridge|electronics|0|538.38495|0.109837964|Eest||user8438@test.org
ORD88302|T.V.|home appliance|11|741.4702|0.3039435|West|02-07-2025|user368@mail.com
ORD97974|Fridge|appliance|-5|390.24298|1.0046325|Wst|2024-11-19|user7250@sample.net
ORD20092|TV|electronics|9|146.50583|0.5910726|North|12-07-2024|user874@test.org
ORD59369|Lap top|gadget|-4|609.47565|1.0379997|Wst|2024-08-04|user669@sample.net
ORD41062|Fridge|appliance|9|219.62828|0.07435334|suth|2023-12-05|user3106@mail.com
ORD30413|Lap top|appliance|7|678.03125|1.0351199|South|2024-06-04|user9139@example.com
ORD28344|TV|appliance|-2|568.08344|1.1527643|suth|07-27-2025|
ORD31005|Refrigerator|elec|11|276.64603|1.0375259|suth|08-13-2023|user6022@mail.com
ORD65091|Lap top|home appliance|-2|249.22662|0.9777248|West|2025-06-19|user4930@mail.com
ORD85181|Lap top|home appliance|-2|32.69631|1.0617085|suth|08-31-2023|user4579@mail.com
ORD92375|Lap top|home appliance|0|575.0788|0.32907924|nort||user7237@mail.com
ORD24687|T.V.|home appliance|-2|971.47107|1.0336761|North||user4308@test.org
ORD10828|Fridge|electronics|7|816.2362|0.7312342|North||user9527@mail.com
ORD77059|Lap top|appliance|-5|639.68396|1.0525353|South||user884@test.org
ORD86089|Refrigerator|elec|2|379.05164|0.8508971|East|2023-03-12|user1798@example.com
ORD33260|T.V.|electronics|14|670.0179|0.31471226|West|04-04-2025|user7540@example.com
ORD41538|Lap top|appliance|8|995.9611|1.1890814|Wst|07-31-2024|user7089@mail.com
ORD51375|T.V.|electronics|-4|175.20117|0.74324244|East|07-30-2025|user2310@example.com
ORD64236|Refrigerator|home appliance|11|689.24866|0.74492455|North|2023-10-09|user8453@test.org
ORD46632|Laptop|elec|2|669.16956|0.5810814|East|2023-02-02|user6323@example.com
ORD67847|Refrigerator|home appliance|-3|531.22156|0.089039184|South|2023-02-25|user8488@test.org
ORD20025|Refrigerator|home appliance|5|155.77531|0.45264933|West|2023-04-10|user8292@sample.net
ORD99574|Refrigerator|elec|-5|681.3342|0.5257342|nort|06/11/2023|user9468@sample.net
ORD18266|TV|home appliance|-1|148.68289|0.8034519|nort|06-10-2024|user7629@sample.net
ORD30092|Laptop|electronics|6|222.02408|0.7579428|suth|14/05/2024|user8250@example.com
ORD64600|TV|home appliance|-4|676.8649|0.8533233|West|22/03/2023|user7553@test.org
ORD21977|Refrigerator|electronics|11|787.75903|0.76842767|West|11-28-2023|user5188@sample.net
ORD12812|Lap top|appliance|5|635.7105|0.51716435|West|2024-04-11|user2962@example.com
ORD85469|T.V.|elec|7|399.46448|0.05848754|West||user6129@mail.com
ORD53273|Lap top|appliance|-5|116.31531|0.5814991|Wst|17/02/2023|user7065@test.org
ORD46328|Laptop|elec|2|355.10416|0.6373793|suth|06-24-2025|user7769@mail.com
ORD75648|TV|appliance|10|619.43646|0.19209582|suth|04-27-2023|
ORD70523|Refrigerator|home appliance|10|839.65826|1.0822963|West||user2862@sample.net
ORD19321|Television|gadget|6|960.52423|1.0646228|South|12-27-2023|
ORD33008|Fridge|electronics|9|146.89189|0.8082604|West||user9853@example.com
ORD12005|Refrigerator|home appliance|7|625.6436|0.9137725|suth|11-26-2022|user721@example.com
ORD19014|TV|home appliance|-3|849.4437|0.3461571|nort|26/04/2024|
ORD23254|Fridge|appliance|-1|848.58875|0.67906696|West|12-28-2022|user3425@sample.net
ORD98562|Fridge|electronics|4|827.6359|0.9096341|South|10-12-2023|user380@example.com
ORD16727|Laptop|elec|1|447.78854|0.32945538|suth|2025-06-19|user5440@mail.com
ORD74817|Refrigerator|electronics|-2|755.7644|0.7608393|Wst|04-12-2024|user6572@example.com
ORD56676|Refrigerator|electronics|13|612.2443|0.6400887|Wst|10/04/2023|user9409@test.org
ORD89288|Television|electronics|12|173.08713|0.21527547|South|08-02-2024|
ORD46845|Refrigerator|home appliance|2|182.06638|0.50641954|Wst|03-24-2025|user1654@example.com
ORD95121|Refrigerator|home appliance|4|937.1689|0.62813294|North|11-06-2023|user9651@test.org
ORD48947|Refrigerator|gadget|0|115.42791|0.9606902|Eest|03-28-2023|
ORD64218|Fridge|electronics|0|433.84732|0.1484881|Wst|04-23-2025|user6864@test.org
ORD50325|TV|appliance|-1|525.83453|1.0914284|North|21/12/2023|
ORD23671|Fridge|home appliance|4|669.3375|0.63607293|Eest||user6181@test.org
ORD15079|Fridge|home appliance|9|223.7091|0.16846919|Eest|2025-05-27|user4153@mail.com
ORD75230|TV|electronics|11|769.14825|0.9544178|South|2025-06-20|user9240@sample.net
ORD77589|TV|gadget|-1|61.888577|1.1087947|North|2023-07-27|user733@example.com
ORD34789|TV|appliance|-1|353.6916|0.21214916|East|20/06/2023|user6102@example.com
ORD54825|T.V.|elec|13|809.8412|0.5101733|East|17/03/2025|user3813@example.com
ORD12707|Laptop|elec|10|344.51813|0.69284016|nort|13/02/2025|user6369@mail.com
ORD21627|TV|gadget|7|26.87025|0.5965074|East|2024-04-13|user1048@sample.net
ORD63983|T.V.|home appliance|2|968.71985|0.54486334|nort|06/09/2023|user6096@sample.net
ORD66845|TV|elec|-1|975.7945|0.6428364|North||user8203@example.com
ORD17149|TV|gadget|-1|160.30014|1.1467077|North|04-11-2023|user3692@test.org
ORD43102|Fridge|appliance|10|148.29898|0.42383954|Wst|2025-03-06|user4664@mail.com
ORD70711|T.V.|electronics|12|259.41772|0.014413405|West|08-20-2023|user5455@example.com
ORD32023|Refrigerator|elec|7|173.48206|0.41015154|Eest|04-20-2025|user4699@sample.net
ORD10820|T.V.|appliance|-5|533.5497|0.82541|North||user5490@sample.net
ORD74333|Refrigerator|home appliance|14|656.42896|1.1867223|East|2024-04-17|user6088@example.com
ORD33150|TV|home appliance|0|27.862967|1.1197323|North|11-13-2024|user5359@sample.net
ORD97315|Refrigerator|elec|0|736.2494|0.68006796|West||user4828@example.com
ORD81317|Laptop|gadget|9|783.5823|0.08440068|East|03-29-2025|user4960@test.org
ORD28785|Television|gadget|3|427.75732|0.75977945|suth|05-14-2023|user756@sample.net
ORD73095|Lap top|appliance|2|249.5076|0.07476383|West|2023-03-26|user7347@sample.net
ORD60876|Refrigerator|electronics|6|859.33514|1.0101076|nort|20/05/2025|
ORD40358|Fridge|gadget|4|867.5907|0.45148832|Wst|2023-02-25|user851@example.com
ORD47328|Lap top|elec|0|316.48444|0.28000546|North|07-05-2023|
ORD73734|T.V.|electronics|4|776.0634|0.87576526|nort|2023-09-28|user8968@example.com
ORD41488|Television|elec|9|915.5793|0.8805269|Eest|06/03/2024|user1426@test.org
ORD83062|Television|elec|2|664.42194|0.10528494|East|2023-12-12|user684@sample.net
ORD23377|Television|home appliance|14|55.78822|0.20859912|South|2025-07-10|user3512@test.org
ORD39619|Television|gadget|9|81.32142|0.9373676|South|26/09/2023|user8111@example.com
ORD79876|Lap top|elec|1|887.5827|0.13666327|Eest|11-27-2023|
ORD25126|Television|gadget|-2|525.7992|0.34223673|suth|2023-05-06|user8950@mail.com
ORD71743|TV|home appliance|11|104.753494|0.95247436|Wst||user9215@mail.com
ORD74694|Fridge|appliance|-2|284.13617|0.5239919|Wst|23/03/2023|user8733@example.com
ORD99733|T.V.|home appliance|-1|113.53719|0.96635103|suth|25/02/2023|
ORD23393|Fridge|electronics|8|196.70045|0.47999564|West||user1024@example.com
ORD21708|TV|home appliance|9|362.4714|1.0400913|Eest|27/05/2023|user3548@sample.net
ORD38787|Fridge|home appliance|10|922.8992|0.57465804|West|2024-02-06|
ORD55453|Laptop|gadget|-5|511.28912|1.0676627|South|05-24-2023|user8973@test.org
ORD34909|Television|appliance|13|16.70432|0.18261917|nort|01/02/2025|
ORD51446|T.V.|gadget|13|936.5444|0.51352704|Eest|07-24-2024|
ORD62553|Laptop|gadget|11|719.49536|1.1547935|nort|29/09/2024|user5897@mail.com
ORD45482|Fridge|gadget|-1|289.7315|0.090514615|West|20/02/2024|
ORD79504|Lap top|gadget|10|231.28497|0.469587|suth|12-18-2023|user4000@sample.net
ORD19990|TV|electronics|-5|186.8723|0.3410376|East||user2974@test.org
ORD99902|Lap top|appliance|5|74.61357|1.0082676|North|06/04/2023|
ORD61752|TV|home appliance|8|495.8021|0.0026207687|East|01-01-2023|
ORD20600|Lap top|elec|0|484.8736|0.054969266|West|06-19-2023|user3206@sample.net
ORD31625|Television|elec|6|269.86337|1.0255415|nort|10-30-2023|user4828@mail.com
ORD28346|Television|gadget|-1|484.57806|0.40194526|nort|2023-04-01|user4439@mail.com
ORD28672|Refrigerator|elec|-5|336.7404|0.55611515|South|18/12/2024|user2556@mail.com
ORD12199|TV|electronics|2|76.716125|0.6255436|East|11-23-2023|user790@test.org
ORD28708|TV|appliance|6|365.40866|0.8640656|Wst||user744@example.com
ORD83885|TV|electronics|-4|588.933|0.95761114|South|22/05/2023|
ORD43545|TV|home appliance|14|563.5082|0.87067145|North|2023-09-04|user3241@test.org
ORD99257|TV|electronics|8|975.71405|0.606554|Eest||user6579@mail.com
ORD67768|Lap top|appliance|6|998.20074|0.6077308|West|2023-05-30|user956@mail.com
ORD79457|Lap top|appliance|6|608.7128|0.22259739|Eest|03-28-2025|user7343@sample.net
ORD51107|Fridge|home appliance|1|692.4203|0.49465021|East|25/12/2024|user8510@example.com
ORD47504|Laptop|electronics|4|1.3870597|0.81456375|Eest|08-19-2023|
ORD64054|Television|elec|0|866.2166|0.09719725|West|26/06/2023|user3762@mail.com
ORD89685|Lap top|electronics|1|630.7408|0.4005752|West|04/10/2024|user9429@sample.net
ORD43719|Lap top|elec|-3|841.7992|0.4352089|North|13/04/2024|user1476@mail.com
ORD54547|Refrigerator|home appliance|10|133.59726|0.58208704|East||user6528@mail.com
ORD14406|Television|electronics|0|531.3087|0.47557|Wst|2023-10-04|
ORD69045|TV|elec|14|890.46277|0.60003513|West|2024-08-19|user6675@sample.net
ORD76082|Lap top|home appliance|9|799.95404|0.18493581|South|02-06-2024|user5802@mail.com
ORD82750|T.V.|gadget|6|603.03253|0.7710362|nort|12-11-2024|user2947@example.com
ORD73705|Fridge|appliance|-3|400.796|0.9011764|East|15/11/2024|user6532@example.com
ORD87524|Lap top|elec|8|438.58337|0.9299856|West|2022-12-15|user1635@mail.com
ORD48938|TV|elec|-4|139.38225|1.0916725|Eest|19/11/2024|user5948@mail.com
ORD12044|Television|home appliance|-4|295.83423|0.8294644|nort||user7546@sample.net
ORD90326|TV|electronics|-3|709.82556|0.16798146|Wst|02/05/2023|user7863@example.com
ORD59264|Lap top|home appliance|12|792.8158|0.13866085|Wst|2023-11-30|user6651@sample.net
ORD50389|Refrigerator|gadget|-1|479.12305|0.48058277|Eest|2024-02-01|user3464@mail.com
ORD83634|Lap top|appliance|0|775.96857|0.7351239|Wst|2024-05-22|user2781@sample.net
ORD63573|Fridge|home appliance|0|738.6516|1.0369903|Eest|2023-11-29|user697@mail.com
ORD96514|Lap top|gadget|14|45.67939|0.5041758|nort|2024-01-27|user4501@example.com
ORD49970|Television|elec|4|500.32098|0.0496125|Wst|07-28-2024|user8355@test.org
ORD94111|Fridge|appliance|-1|320.15698|1.176596|North|24/12/2022|user4340@sample.net
ORD95586|TV|elec|-2|860.66864|0.0056174044|Wst|09/07/2023|
ORD24287|Lap top|gadget|-5|867.1501|0.8300523|South|04-21-2024|user2157@mail.com
ORD15985|Lap top|appliance|8|374.77957|1.1397605|suth|10-22-2024|user2310@sample.net
ORD67112|TV|home appliance|1|847.6543|0.58655334|West|04/02/2023|user70@test.org
ORD34931|Fridge|elec|3|186.98132|0.66011864|West|2024-05-05|user748@sample.net
ORD37444|Fridge|home appliance|12|959.1476|0.05429356|suth|26/10/2023|user2035@test.org
ORD80264|Refrigerator|appliance|6|312.60605|0.25164357|West|04-20-2025|user4887@example.com
ORD45915|TV|home appliance|6|70.52362|1.168211|West|21/07/2025|
ORD38731|Lap top|home appliance|-2|794.5046|0.31355897|East|09-16-2023|user4727@example.com
ORD60588|Refrigerator|appliance|5|223.71382|0.821985|nort||
ORD28015|Fridge|gadget|5|549.75653|0.13880403|suth|2024-07-29|user2601@test.org
ORD25558|Lap top|electronics|10|75.09541|0.5950648|East||user1951@test.org
ORD94032|Lap top|electronics|8|466.69324|0.9807668|North|01-11-2024|user2524@example.com
ORD43287|Fridge|electronics|-4|645.15765|0.33543348|nort||user8804@example.com
ORD31983|Lap top|gadget|1|964.1231|0.54299676|Eest|2023-02-10|
ORD65835|Fridge|elec|14|114.25072|0.43324122|suth|2022-12-02|
ORD81974|T.V.|elec|5|226.04132|0.94389516|South|02/05/2024|user9967@sample.net
ORD12599|TV|home appliance|9|179.20453|0.007825399|nort|09-30-2024|user97@example.com
ORD60104|Laptop|appliance|7|114.18402|0.7397656|Eest|15/04/2023|user1052@test.org
ORD89112|Television|appliance|5|965.06647|0.37814844|Eest|04-17-2025|
ORD14081|Laptop|appliance|-5|557.45197|0.481323|Eest|01-30-2023|
ORD94594|TV|home appliance|13|243.159|0.4866259|South|2023-12-11|user248@sample.net
ORD17713|TV|home appliance|6|904.9223|1.1766697|Eest|2025-05-01|
ORD46218|TV|electronics|7|760.8971|1.1152062|nort|21/01/2023|user5219@sample.net
ORD19602|Lap top|home appliance|9|440.2079|0.38348174|Eest|2024-01-04|user3786@mail.com
ORD14592|Laptop|electronics|14|474.55185|0.6420142|Wst|03-01-2025|user1633@example.com
ORD95435|TV|electronics|-1|911.35504|0.15145606|Wst||user9759@mail.com
ORD21044|T.V.|electronics|8|543.0058|0.2906444|South|05-15-2025|user2601@mail.com
ORD74972|Lap top|home appliance|11|641.5243|0.739398|suth|2024-09-09|user6321@example.com
ORD65429|Fridge|gadget|10|197.8578|0.23540677|Eest|30/01/2024|user5473@test.org
ORD48263|T.V.|home appliance|5|139.49353|0.1549917|East||user3156@mail.com
ORD66156|Television|electronics|3|595.4896|0.023989463|South|05-28-2025|
ORD93668|Fridge|electronics|0|846.8615|0.969189|nort|2024-06-09|user3894@mail.com
ORD25935|Laptop|home appliance|11|468.97168|0.9952892|South|26/09/2023|user5817@mail.com
ORD30764|Refrigerator|electronics|12|443.0142|0.56327283|North|16/06/2023|user4932@test.org
ORD15987|Fridge|home appliance|3|520.39294|0.20694831|suth||user4435@example.com
ORD63343|T.V.|appliance|-5|723.1141|0.4238446|Wst||user4378@test.org
ORD65794|Television|gadget|-3|756.2266|0.32992125|nort|04/11/2023|
ORD14687|Laptop|home appliance|1|888.65784|0.21706088|nort|2023-09-03|
ORD49902|Television|home appliance|2|805.1499|0.21187872|South|2023-10-09|user5667@mail.com
ORD59855|Lap top|elec|3|628.1045|0.7026817|North|31/05/2023|user6704@sample.net
ORD15165|TV|elec|14|727.2013|0.09066754|North|2022-12-26|
ORD74799|TV|home appliance|-4|309.66324|9.198189E-5|nort|03-29-2025|user1597@test.org
ORD22432|Lap top|gadget|13|303.23215|0.40058687|nort|01/02/2024|
ORD60909|Television|home appliance|10|968.7471|0.010097051|suth||user8833@sample.net
ORD20387|Television|gadget|9|742.9609|0.21778852|South|2025-03-20|user4119@mail.com
ORD12379|TV|home appliance|8|660.2929|1.0138376|Eest|24/03/2023|user1060@example.com
ORD85605|Lap top|appliance|-3|987.0942|0.38446394|nort||user9014@example.com
ORD19704|Television|electronics|-4|700.01843|0.5376616|nort|03-07-2024|user4557@sample.net
ORD37860|TV|gadget|-5|897.4339|0.62613004|Wst|12-11-2023|user9779@sample.net
ORD54848|Laptop|electronics|-5|572.01263|0.68910986|nort|07/12/2023|user182@mail.com
ORD58484|Refrigerator|electronics|4|872.1493|1.1923819|Eest|2022-11-15|user8622@mail.com
ORD19775|T.V.|appliance|-4|876.00073|0.2816909|East|07-31-2025|
ORD96352|Fridge|gadget|9|711.49164|0.40293303|nort|01-26-2025|user2186@sample.net
ORD72824|T.V.|home appliance|3|543.3822|0.58234084|North|01-04-2023|user1219@mail.com
ORD12962|TV|appliance|0|976.1682|0.64744854|North|03-22-2024|user1351@sample.net
ORD83889|Laptop|gadget|14|846.1001|0.8722162|West|14/02/2024|user8678@mail.com
ORD19587|Television|elec|5|641.31006|0.62181556|North||user5784@example.com
ORD14451|Fridge|home appliance|3|550.59717|0.07511738|nort|28/12/2024|
ORD83353|T.V.|elec|12|741.73505|0.86494046|East|2022-11-21|
ORD42989|T.V.|elec|3|503.0151|1.1922586|nort|18/01/2023|user8261@sample.net
ORD44032|T.V.|home appliance|6|176.5325|1.0745019|West|07/11/2023|user2189@mail.com
ORD55083|Fridge|elec|9|31.55613|0.5237141|West|2025-08-03|user6761@sample.net
ORD77575|Lap top|electronics|-4|857.453|0.063280895|Eest|13/05/2025|user8761@sample.net
ORD61905|TV|elec|13|359.27618|0.24436885|suth|06/01/2023|user4133@sample.net
ORD36922|Laptop|appliance|11|402.4408|0.3442018|Eest||
ORD71401|Laptop|appliance|2|855.74976|0.16666904|suth|21/07/2025|
ORD22327|T.V.|home appliance|2|400.09015|0.7732634|North|10-18-2023|
ORD14691|Lap top|gadget|2|131.08301|0.68731797|North|01-12-2024|user6279@sample.net
ORD78087|T.V.|electronics|7|155.23804|0.8601454|West|10/01/2023|user6123@sample.net
ORD72089|Laptop|appliance|4|383.42606|0.9437257|West|11-10-2024|
ORD57901|Fridge|home appliance|0|911.59265|0.88422316|West|03/03/2023|
ORD81784|Fridge|electronics|-3|729.02155|0.23400293|West|05-26-2025|user6426@sample.net
ORD14780|Television|gadget|7|189.2314|0.8520128|nort||user82@sample.net
ORD66605|TV|gadget|13|787.7247|0.23371676|Eest|2025-04-06|user8325@example.com
ORD70244|Television|home appliance|13|772.31525|0.65686244|Eest|03/09/2023|user1206@test.org
ORD33000|Refrigerator|home appliance|0|330.83392|0.77293956|nort|10/08/2024|user7381@mail.com
ORD67876|Refrigerator|gadget|1|277.08865|0.043106962|Wst|04-25-2025|user8046@test.org
ORD78718|Laptop|gadget|-5|116.53924|0.093642|North|02/03/2025|
ORD95590|Television|gadget|9|546.81323|0.5506678|Eest|06/12/2023|user2554@sample.net
ORD48159|Lap top|home appliance|-3|263.2669|0.23458715|South|08-23-2024|user9029@mail.com
ORD54758|T.V.|elec|8|252.68001|0.020708228|nort|23/04/2024|user5464@test.org
ORD66315|TV|electronics|12|45.49545|0.3111316|East|2022-12-06|user3334@test.org
ORD58214|TV|appliance|7|226.9125|1.1748428|Wst||user4330@test.org
ORD37199|Fridge|electronics|8|81.13605|0.9979672|South|01-23-2024|user3683@sample.net
ORD96275|T.V.|electronics|12|996.82904|0.34235373|South|15/01/2025|user2673@sample.net
ORD87377|Refrigerator|electronics|12|123.54088|0.122138076|nort|12/05/2023|user5598@example.com
ORD16887|TV|gadget|-1|647.4342|0.2817504|Eest||
ORD94055|Laptop|appliance|-5|901.7738|0.45052364|West|08-19-2023|
ORD45540|TV|home appliance|5|158.15388|1.1574119|suth|16/12/2022|user8804@test.org
ORD29181|Refrigerator|elec|-3|233.09111|0.43441358|Eest|04-24-2023|user70@mail.com
ORD40626|Television|elec|-2|611.77576|0.28672287|North||user1118@mail.com
ORD58051|Television|gadget|11|957.48566|0.63548493|North|25/12/2024|user4719@example.com
ORD28028|Laptop|home appliance|-1|870.5416|0.90988517|East|03-01-2025|
ORD95309|Laptop|gadget|5|424.16437|0.8111843|Eest|2023-02-26|user3512@example.com
ORD76501|Refrigerator|electronics|-4|559.6781|0.046273258|North|2024-04-06|user9522@test.org
ORD83216|Lap top|elec|10|540.2742|1.1808473|South|05-11-2023|user1521@sample.net
ORD82414|Television|elec|10|499.28094|0.66572726|North|11-17-2024|user6371@mail.com
ORD33069|Television|appliance|-1|871.53046|0.60947275|South|10-31-2023|user5436@example.com
ORD81346|Lap top|home appliance|-5|829.44794|0.1615765|East|08-13-2024|
ORD20016|T.V.|gadget|10|660.0014|0.04616182|East||user8891@test.org
ORD25925|Lap top|home appliance|9|852.8848|1.0115129|East|2023-08-23|user4822@mail.com
ORD28167|TV|appliance|13|923.2067|0.46058115|West|2024-09-08|user7178@sample.net
ORD23169|T.V.|gadget|-2|805.5505|0.85055053|West|01-19-2024|user4421@sample.net
ORD81530|T.V.|appliance|13|588.95026|0.22509871|West|07-18-2023|user9578@example.com
ORD27394|Lap top|gadget|12|240.44472|0.052760128|Eest|2024-08-12|user3259@mail.com
ORD16344|Refrigerator|appliance|12|960.8689|0.6056894|North|31/03/2024|user9743@sample.net
ORD18307|TV|elec|14|567.1472|0.6625074|Eest|04-15-2025|user8987@sample.net
ORD86554|T.V.|electronics|-2|772.239|0.8967382|nort|07-10-2024|
ORD95340|TV|electronics|8|946.2575|1.0906302|Eest|2023-03-05|user6136@sample.net
ORD80126|Lap top|elec|-1|767.1525|1.197062|Eest|2024-05-23|user9722@mail.com
ORD52181|TV|electronics|8|55.640877|1.1666223|East|2024-07-18|user7859@example.com
ORD56395|Refrigerator|elec|1|906.4094|0.33934838|Eest||user6832@sample.net
ORD24506|Fridge|gadget|0|624.4395|0.5089727|North|2023-04-23|user9629@mail.com
ORD10923|T.V.|gadget|0|913.06635|0.31958193|Wst||user1204@sample.net
ORD37847|Television|elec|5|533.99164|0.16045633|Wst|04-11-2023|user4709@mail.com
ORD72414|Lap top|gadget|-4|912.76166|0.7418469|East||user5078@test.org
ORD16806|TV|home appliance|3|353.57993|0.7551039|Eest|29/01/2025|user9129@example.com
ORD19775|Lap top|gadget|6|421.9554|0.5005236|nort|06-16-2023|user3973@example.com
ORD78423|Refrigerator|electronics|10|43.253662|0.8183304|East|2024-07-09|
ORD96152|TV|elec|-2|834.7473|0.33870786|East|28/06/2023|user7332@sample.net
ORD43363|Television|home appliance|8|665.2693|0.94699794|West||user7364@test.org
ORD84467|TV|appliance|-1|728.0122|0.47963873|Wst|04-09-2024|user1816@sample.net
ORD41225|TV|home appliance|13|232.7277|0.47467548|North|2023-03-01|user2608@example.com
ORD70867|Lap top|gadget|-1|155.10565|0.4811683|West|12-29-2024|user4684@mail.com
ORD26729|Laptop|electronics|9|410.67062|0.35610232|Eest|20/12/2022|user3935@example.com
ORD43259|TV|appliance|1|755.3138|0.7930203|East|2025-01-04|user8005@example.com
ORD13301|TV|appliance|9|677.6677|1.1375159|East|28/11/2023|user8723@test.org
ORD96070|Refrigerator|gadget|-2|85.82187|0.55261934|Eest|2024-09-06|user5008@example.com
ORD25932|T.V.|electronics|-3|157.05084|0.3438801|East|30/07/2024|user704@mail.com
ORD43765|Refrigerator|home appliance|-4|676.46014|0.069766976|Eest|11-13-2024|user3857@sample.net
ORD89133|Laptop|gadget|-3|843.37915|0.09677761|Eest|2023-07-29|user1478@sample.net
ORD22024|TV|appliance|3|430.08054|0.38165325|East|2024-09-18|user1955@example.com
ORD60220|TV|gadget|10|592.163|0.7731522|nort||user5736@example.com
ORD96252|T.V.|electronics|10|382.0653|0.5778097|West|07-27-2024|user7791@mail.com
ORD97850|Laptop|elec|-5|221.39037|0.38218203|Eest||user8357@sample.net
ORD80165|Lap top|home appliance|4|16.156792|0.3422418|nort|2023-01-01|user1063@test.org
ORD38866|T.V.|appliance|12|367.80173|0.942798|Wst|10/01/2023|user6786@example.com
ORD63690|Lap top|electronics|-2|604.5923|0.4676084|Eest|05-05-2024|user3147@sample.net
ORD34034|Fridge|elec|-1|468.85443|1.0551933|Eest|2022-11-11|
ORD25942|Television|appliance|14|917.9488|0.039055753|Wst||user8831@sample.net
ORD17491|Refrigerator|home appliance|-4|294.65967|0.9991111|West|2024-09-16|user3575@sample.net
ORD67061|Refrigerator|elec|-5|366.84244|0.641017|East|02/04/2025|
ORD84871|Laptop|electronics|-4|700.02155|0.07267764|Wst|11-24-2024|user1195@sample.net
ORD79285|Refrigerator|appliance|6|16.54917|0.21231224|South|08/04/2025|user3898@sample.net
ORD57754|Refrigerator|home appliance|0|57.145893|0.3602407|West|10/10/2024|user2767@sample.net
ORD31089|Television|home appliance|5|643.38556|0.9609542|nort|25/04/2025|user3576@sample.net
ORD11826|Television|appliance|11|14.864862|1.0476147|South|2024-05-08|user5559@test.org
ORD85013|T.V.|elec|11|540.0222|0.12551473|East||
ORD50651|Refrigerator|home appliance|1|282.19568|0.51725036|suth|07/01/2023|
ORD87821|Refrigerator|elec|-2|486.217|0.2017404|Wst|2024-06-12|user3678@example.com
ORD95087|Lap top|gadget|1|166.39662|0.40035018|Eest||user6785@test.org
ORD84440|Lap top|electronics|7|851.9796|0.7311171|North|2024-05-29|user4570@test.org
ORD66573|Fridge|gadget|6|53.01893|0.012623263|South|03/09/2024|user311@sample.net
ORD63421|Television|appliance|-3|447.72894|0.6357135|suth|09-16-2024|user8400@mail.com
ORD74512|Lap top|home appliance|14|147.44347|0.032030225|North|08/05/2023|user9427@test.org
ORD92014|Laptop|electronics|10|648.2229|0.043731168|North|2023-03-25|user5408@sample.net
ORD84046|Television|appliance|14|5.3110123|0.14590295|North|07-12-2024|user2537@sample.net
ORD95895|Lap top|gadget|-3|326.89066|0.8976705|Wst||
ORD58991|Lap top|appliance|-2|301.4255|0.25074986|nort|2025-01-28|user9991@test.org
ORD79903|Fridge|elec|1|910.1609|0.5360538|Wst|10-17-2024|user3824@example.com
ORD61449|Fridge|home appliance|10|807.6252|0.65481|North|03-29-2023|user6998@test.org
ORD86691|Refrigerator|gadget|11|943.0793|0.51863146|East|07-31-2024|user4556@test.org
ORD16841|Laptop|home appliance|-5|130.3084|0.6865717|nort|10-20-2023|user8004@mail.com
ORD76221|Fridge|home appliance|14|193.53151|0.86828965|West|01-10-2024|user555@test.org
ORD40971|Laptop|electronics|-5|780.2086|0.12666944|nort|2024-06-27|user1400@mail.com
ORD95811|TV|electronics|-5|798.6374|0.42839307|Eest|2023-12-20|user9087@sample.net
ORD82582|T.V.|appliance|-3|821.1447|0.7636783|North|04-26-2023|user6546@example.com
ORD13794|Lap top|appliance|7|0.5918741|1.1594001|North|12-05-2023|user5537@mail.com
ORD24348|T.V.|gadget|9|634.1745|0.11001678|suth|12-29-2022|
ORD83551|Laptop|gadget|3|756.69446|0.6803708|North|2024-02-20|user5178@example.com
ORD50836|Lap top|home appliance|13|174.40033|0.32358035|North|07-20-2025|
ORD49266|Lap top|electronics|9|421.73434|0.32616535|Eest||user6125@example.com
ORD83010|Television|home appliance|2|742.68066|0.3052479|nort|10-22-2023|user5113@sample.net
ORD12063|Refrigerator|home appliance|7|717.8364|0.3389156|South|07-26-2024|user4359@example.com
ORD53647|Fridge|gadget|12|685.772|0.3700912|Eest||user5619@sample.net
ORD39055|TV|home appliance|6|492.00153|0.31874457|suth|2023-07-11|user5628@mail.com
ORD73907|Television|electronics|6|65.380394|0.017728616|East|11-21-2024|user2953@mail.com
ORD85145|Television|appliance|5|557.39764|0.98080426|South|2024-12-27|user3199@test.org
ORD39818|Lap top|gadget|-3|193.53307|0.7977858|South|22/10/2023|user9224@example.com
ORD96360|Refrigerator|home appliance|1|189.21762|0.74644107|West|08-20-2023|user9679@mail.com
ORD66948|Lap top|elec|10|138.76062|0.3613708|Wst|2023-06-01|user9962@example.com
ORD79856|Lap top|home appliance|-3|634.6815|0.86571425|Wst|2024-09-30|user9313@example.com
ORD17630|Television|elec|2|530.84607|0.4390745|West|07/06/2025|user3035@mail.com
ORD52494|Fridge|appliance|11|193.15498|1.1957161|East||user9768@sample.net
